host_total_listings_count,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price
22.0,10,9,37.79891368534583,-122.40611330109961,4,2,4.0,0.0,1.0,4.0,0,1.0,185.0,90.0,9.0,9.0,10.0,10.0,9.0,9.0,38.0
2.0,0,3,37.77914285655876,-122.44413079502131,0,0,6.0,1.0,2.0,3.0,0,2.0,27.0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,225.0
4.0,1,13,37.73366075749409,-122.4271038088628,0,0,4.0,1.0,1.0,2.0,0,31.0,35.0,87.0,9.0,9.0,10.0,9.0,8.0,9.0,100.0
1.0,1,1,37.745899455332584,-122.41418513681683,0,0,5.0,1.0,1.0,2.0,0,3.0,114.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,260.0
1.0,1,1,37.74792322451875,-122.42125745200066,0,0,4.0,1.0,1.0,2.0,0,2.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,173.0
2.0,4,6,37.757423130842746,-122.42364935415071,0,0,2.0,1.0,0.0,1.0,0,30.0,26.0,94.0,9.0,10.0,10.0,10.0,10.0,9.0,180.0
1.0,3,7,37.733538893271074,-122.43711334884442,3,0,4.0,1.0,1.0,2.0,0,1.0,88.0,86.0,9.0,9.0,9.0,9.0,9.0,8.0,120.0
1.0,17,9,37.80291290822547,-122.41625715969852,0,0,2.0,1.0,1.0,1.0,0,2.0,65.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,400.0
22.0,10,9,37.79938243755142,-122.40548749612182,4,2,4.0,0.0,1.0,4.0,0,1.0,189.0,92.0,9.0,9.0,10.0,10.0,9.0,9.0,38.0
22.0,10,9,37.798829063209475,-122.40473890218023,4,2,4.0,0.0,1.0,4.0,0,1.0,163.0,94.0,9.0,9.0,10.0,10.0,9.0,9.0,38.0
7.0,29,17,37.75591087795885,-122.49405127204905,16,1,2.0,1.0,1.0,2.0,0,3.0,102.0,88.0,9.0,9.0,10.0,10.0,9.0,9.0,55.0
4.0,4,1,37.75056812978702,-122.41042661889843,0,1,2.0,1.0,1.0,1.0,0,2.0,76.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,116.0
1.0,23,15,37.73429683391524,-122.38795042394402,0,0,3.0,1.0,1.0,2.0,0,2.0,201.0,94.0,10.0,9.0,10.0,10.0,8.0,9.0,95.0
2.0,4,1,37.75418874631512,-122.41589749890807,0,0,4.0,1.5,2.0,2.0,0,2.0,49.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,290.0
1.0,8,6,37.75222671313805,-122.4285619587197,3,0,4.0,1.0,1.0,1.0,0,3.0,104.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,249.0
2.0,4,12,37.76862344492925,-122.42443655528706,0,1,2.0,1.0,1.0,1.0,0,3.0,87.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1.0,1,1,37.74088781097079,-122.41209853763324,1,0,4.0,1.0,2.0,2.0,0,2.0,112.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,139.0
1.0,16,11,37.792111164304096,-122.4250268784374,0,1,2.0,1.0,1.0,1.0,0,30.0,13.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0
2.0,3,13,37.726929834143355,-122.44839066105209,1,0,6.0,2.0,3.0,3.0,0,5.0,7.0,89.0,9.0,10.0,10.0,10.0,9.0,9.0,269.0
4.0,4,1,37.74932934983145,-122.41079246439557,0,0,6.0,2.0,3.0,4.0,0,3.0,34.0,95.0,10.0,10.0,10.0,10.0,9.0,10.0,300.0
2.0,15,12,37.775932831820185,-122.41419627221069,0,1,3.0,1.0,1.0,1.0,0,1.0,31.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,176.0
2.0,4,1,37.76223192167475,-122.42102200298737,0,1,2.0,1.0,1.0,1.0,0,30.0,127.0,86.0,9.0,9.0,9.0,9.0,9.0,9.0,30.0
6.0,22,2,37.72913708458345,-122.46300824387225,1,1,2.0,1.0,1.0,1.0,0,2.0,23.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0
1.0,0,3,37.77851578413731,-122.44108757425661,1,0,6.0,2.0,2.0,2.0,0,1.0,135.0,93.0,9.0,9.0,10.0,10.0,10.0,9.0,300.0
6.0,22,2,37.72941917430313,-122.46354009714274,1,1,2.0,1.0,1.0,1.0,0,2.0,26.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,90.0
21.0,18,10,37.78387447975644,-122.4740878512557,0,1,2.0,1.0,1.0,1.0,0,30.0,18.0,85.0,9.0,9.0,10.0,10.0,10.0,9.0,60.0
1.0,4,1,37.758781625637496,-122.40766792341836,1,0,3.0,1.0,1.0,1.0,0,1.0,17.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,175.0
2.0,10,9,37.801540188154824,-122.40481024970245,0,0,2.0,1.0,0.0,1.0,0,30.0,136.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,215.0
6.0,22,2,37.72944484296452,-122.46475454177387,1,0,5.0,1.5,2.0,3.0,0,2.0,8.0,95.0,9.0,9.0,10.0,10.0,10.0,10.0,250.0
2.0,4,1,37.75300726990606,-122.4040496024233,3,0,5.0,1.0,1.0,3.0,0,3.0,237.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,175.0
1.0,31,26,37.708628703161246,-122.4612540408939,0,0,4.0,1.0,2.0,2.0,0,2.0,204.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,124.0
5.0,4,1,37.75900264514208,-122.42131774782291,0,0,2.0,1.0,0.0,1.0,0,30.0,9.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,149.0
1.0,4,1,37.749734904793726,-122.4148543900752,3,0,2.0,1.0,0.0,2.0,0,3.0,43.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,195.0
2.0,19,22,37.73219477378644,-122.40815289100522,0,0,6.0,1.0,2.0,4.0,0,2.0,243.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,139.0
5.0,2,0,37.762506988138135,-122.44803053331704,1,1,2.0,0.0,1.0,1.0,0,2.0,33.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,125.0
2.0,4,1,37.755069551371655,-122.41681709924057,0,1,2.0,1.5,1.0,1.0,0,2.0,14.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,169.0
15.0,26,18,37.79785832901684,-122.4257149841008,4,0,2.0,1.0,1.0,1.0,0,1.0,117.0,88.0,9.0,9.0,10.0,10.0,10.0,9.0,99.0
15.0,26,18,37.79766371028082,-122.42533558259841,4,0,2.0,1.0,1.0,1.0,0,1.0,70.0,91.0,9.0,10.0,10.0,9.0,10.0,9.0,109.0
1.0,9,8,37.78611761880785,-122.48646620816668,0,1,2.0,1.0,1.0,1.0,1,1.0,21.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
23.0,6,5,37.786816798566406,-122.40924655383849,0,1,2.0,1.0,1.0,1.0,0,1.0,87.0,87.0,9.0,9.0,9.0,9.0,9.0,9.0,110.0
1.0,7,6,37.76428164257116,-122.43449943865106,0,1,1.0,1.0,1.0,1.0,0,3.0,72.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0
3.0,19,13,37.726435675238875,-122.4286074184605,1,1,2.0,1.0,1.0,1.0,0,2.0,60.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,70.0
4.0,23,15,37.73416169457515,-122.39197947051449,1,1,1.0,1.5,1.0,1.0,0,1.0,13.0,98.0,10.0,10.0,10.0,10.0,8.0,10.0,77.0
1.0,8,7,37.74310856617932,-122.42941786048276,0,0,2.0,1.0,1.0,1.0,0,5.0,10.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,160.0
3.0,19,13,37.72593023037014,-122.43337188134396,1,1,2.0,1.5,1.0,1.0,0,5.0,92.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,59.0
2.0,8,7,37.74471277696103,-122.43133568346384,0,0,4.0,1.0,1.0,2.0,0,1.0,200.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,140.0
2.0,8,7,37.74497791478207,-122.43274495690858,1,0,8.0,2.5,4.0,5.0,0,3.0,13.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,575.0
22.0,10,9,37.79892024521791,-122.40408451703883,4,2,4.0,0.0,1.0,4.0,0,1.0,152.0,92.0,9.0,9.0,10.0,10.0,9.0,9.0,38.0
1.0,8,6,37.74951020553564,-122.43947472707079,1,0,6.0,2.0,3.0,4.0,0,2.0,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,195.0
1.0,9,8,37.78083140375213,-122.49418081105927,0,0,3.0,1.0,2.0,2.0,0,2.0,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0
2.0,2,0,37.7661175649583,-122.45173647978058,1,1,2.0,1.0,1.0,1.0,0,2.0,115.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,139.0
75.0,6,5,37.78738647310422,-122.40933889675837,14,0,4.0,1.0,0.0,2.0,0,1.0,30.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,249.0
1.0,1,1,37.74325404950158,-122.41639309467453,0,0,2.0,1.0,1.0,1.0,0,2.0,170.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,185.0
4.0,5,4,37.75992790199843,-122.39231019107609,0,0,2.0,1.5,1.0,1.0,0,30.0,13.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,250.0
3.0,0,0,37.778361560276124,-122.43123503302971,1,1,1.0,1.0,1.0,1.0,0,2.0,231.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0
1.0,29,21,37.74825034380121,-122.50632143755374,1,1,2.0,1.0,1.0,1.0,0,2.0,26.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,65.0
132.0,15,12,37.770792692886545,-122.42151841753099,0,0,2.0,1.0,1.0,1.0,0,30.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,230.0
3.0,0,0,37.773771703856696,-122.4291924760459,1,1,2.0,3.0,1.0,1.0,0,3.0,100.0,94.0,9.0,9.0,9.0,9.0,10.0,9.0,99.0
1.0,8,6,37.749307933406534,-122.43567701592424,7,0,2.0,1.0,1.0,1.0,0,30.0,164.0,92.0,10.0,9.0,10.0,10.0,10.0,9.0,155.0
4.0,4,1,37.756526602191336,-122.40921797580076,0,1,1.0,2.0,3.0,1.0,0,1.0,24.0,96.0,10.0,10.0,9.0,10.0,9.0,9.0,69.0
6.0,22,2,37.73071795074815,-122.46448889990391,1,1,2.0,1.0,1.0,1.0,0,1.0,23.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,90.0
1.0,5,4,37.7565187717714,-122.39914343044957,0,0,2.0,1.0,1.0,1.0,0,5.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,240.0
1.0,2,0,37.771391893783445,-122.43981197435312,0,0,3.0,1.0,1.0,1.0,0,1.0,17.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,195.0
1.0,5,4,37.758714590344766,-122.39708860930641,0,0,2.0,1.0,2.0,1.0,0,1.0,22.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
2.0,29,17,37.755802434308265,-122.49786985206231,1,1,2.0,1.0,1.0,1.0,0,1.0,79.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,62.0
1.0,0,3,37.78498335891949,-122.44469124903429,6,1,2.0,1.0,1.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,295.0
1.0,7,6,37.760315551770475,-122.42885756440778,0,0,4.0,1.0,2.0,2.0,0,2.0,179.0,90.0,9.0,10.0,10.0,9.0,10.0,9.0,180.0
1.0,16,3,37.7894769524375,-122.43806042079414,0,0,6.0,2.0,2.0,2.0,0,4.0,12.0,92.0,9.0,10.0,9.0,10.0,10.0,9.0,400.0
1.0,25,17,37.763749629071555,-122.4618330332722,0,0,5.0,1.5,3.0,3.0,0,2.0,33.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,275.0
2.0,1,1,37.74244442983257,-122.42095116243883,1,0,6.0,2.0,3.0,4.0,0,2.0,29.0,98.0,9.0,10.0,10.0,10.0,10.0,10.0,439.0
2.0,1,1,37.74079658424037,-122.42101102570507,1,1,2.0,1.0,1.0,1.0,0,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,127.0
1.0,4,12,37.76653829941226,-122.42392992349946,0,0,2.0,1.0,1.0,1.0,0,4.0,32.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,224.0
3.0,0,0,37.77667539838574,-122.42962102514254,1,1,1.0,1.0,1.0,1.0,0,2.0,138.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0
2.0,26,18,37.7974920551749,-122.44257952110989,0,0,4.0,1.5,2.0,2.0,0,1.0,28.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,550.0
1.0,3,13,37.73056158084157,-122.4517596469739,1,1,2.0,1.0,1.0,1.0,0,2.0,104.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,95.0
4.0,22,2,37.74559335793209,-122.45256744520115,0,1,4.0,1.5,1.0,3.0,0,30.0,26.0,91.0,9.0,9.0,9.0,10.0,9.0,9.0,100.0
2.0,30,22,37.713385879460986,-122.39833341633684,1,0,7.0,1.0,2.0,4.0,0,3.0,24.0,94.0,10.0,9.0,10.0,10.0,9.0,9.0,250.0
4.0,22,2,37.74471238899096,-122.4531372683697,6,1,6.0,1.5,2.0,4.0,0,30.0,1.0,100.0,10.0,10.0,8.0,10.0,10.0,10.0,250.0
6.0,22,2,37.730070307082535,-122.4640665106693,1,0,2.0,1.5,3.0,3.0,0,2.0,4.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0
1.0,8,6,37.75077987242939,-122.43951527279555,1,0,6.0,2.5,2.0,3.0,0,3.0,25.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,275.0
3.0,0,0,37.77599805660806,-122.42963486875017,1,1,1.0,1.0,1.0,1.0,0,2.0,15.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,145.0
1.0,33,13,37.711609218768395,-122.43760891826176,1,0,10.0,1.0,5.0,8.0,0,30.0,20.0,90.0,9.0,8.0,10.0,10.0,9.0,9.0,325.0
1.0,7,6,37.75889461800828,-122.43750006409364,0,0,3.0,2.0,2.0,2.0,0,30.0,6.0,93.0,9.0,9.0,10.0,10.0,10.0,9.0,126.0
1.0,1,1,37.73612016926775,-122.41109713868012,1,1,2.0,1.0,1.0,1.0,0,4.0,152.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,89.0
22.0,10,9,37.798721374692114,-122.40412206888193,4,1,2.0,0.0,1.0,2.0,0,1.0,37.0,94.0,10.0,9.0,10.0,10.0,9.0,9.0,83.0
22.0,10,9,37.79897822164914,-122.40619618224669,4,1,2.0,0.0,1.0,2.0,0,1.0,46.0,91.0,9.0,9.0,10.0,10.0,9.0,9.0,83.0
22.0,10,9,37.79875059741802,-122.40475648350944,4,2,4.0,0.0,1.0,4.0,0,1.0,150.0,93.0,9.0,9.0,10.0,10.0,9.0,9.0,38.0
1.0,3,7,37.732630410441885,-122.43492753754728,0,0,2.0,1.0,0.0,1.0,0,3.0,25.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,135.0
15.0,26,18,37.79746864503198,-122.42510562548992,4,0,6.0,1.0,1.0,3.0,0,1.0,78.0,89.0,9.0,9.0,10.0,10.0,10.0,9.0,169.0
2.0,17,11,37.80150925897283,-122.41982150587044,0,0,3.0,1.0,1.0,2.0,0,30.0,141.0,93.0,9.0,10.0,10.0,9.0,10.0,9.0,105.0
22.0,10,9,37.79926263819446,-122.40432234730947,4,2,4.0,0.0,1.0,4.0,0,1.0,114.0,93.0,9.0,9.0,10.0,10.0,9.0,10.0,38.0
1.0,0,3,37.78280032401927,-122.43221026429869,0,1,1.0,1.0,1.0,1.0,0,30.0,27.0,97.0,9.0,10.0,10.0,10.0,10.0,10.0,95.0
8.0,6,11,37.78606150147823,-122.41495606216296,0,1,2.0,1.0,1.0,1.0,0,1.0,240.0,90.0,9.0,9.0,10.0,10.0,8.0,9.0,69.0
22.0,10,9,37.799332600519534,-122.4062857392914,4,2,4.0,0.0,1.0,4.0,0,1.0,114.0,94.0,10.0,9.0,10.0,10.0,9.0,9.0,38.0
22.0,10,9,37.79845075910265,-122.4044534935589,4,2,4.0,0.0,1.0,4.0,0,1.0,133.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,38.0
8.0,6,11,37.785303215826524,-122.41447357508909,0,1,2.0,0.5,1.0,1.0,0,1.0,260.0,88.0,9.0,9.0,10.0,10.0,8.0,9.0,59.0
8.0,6,11,37.78468410132785,-122.41481199457196,0,1,2.0,1.0,1.0,1.0,0,1.0,213.0,91.0,9.0,9.0,10.0,10.0,9.0,9.0,59.0
8.0,6,11,37.786589036510584,-122.41355854695246,0,1,2.0,1.0,1.0,1.0,0,1.0,328.0,89.0,9.0,9.0,10.0,10.0,8.0,9.0,59.0
8.0,6,11,37.78575998550958,-122.41489138148182,0,1,2.0,1.0,1.0,1.0,0,1.0,294.0,88.0,9.0,9.0,10.0,10.0,8.0,9.0,59.0
3.0,8,6,37.752729342917824,-122.44112981067805,1,1,1.0,1.0,1.0,1.0,0,30.0,42.0,94.0,9.0,9.0,10.0,10.0,9.0,9.0,119.0
8.0,6,11,37.78597782231996,-122.41476775168452,0,1,2.0,1.0,1.0,1.0,0,1.0,271.0,91.0,9.0,9.0,10.0,10.0,8.0,9.0,69.0
2.0,1,1,37.73581976742293,-122.41517717541034,3,1,2.0,1.0,1.0,1.0,2,2.0,19.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,98.0
4.0,0,3,37.78659319594401,-122.44222367602268,0,0,6.0,1.0,2.0,4.0,0,2.0,204.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,275.0
2.0,18,10,37.784778769805484,-122.46803496741273,1,1,2.0,1.0,1.0,1.0,0,1.0,251.0,92.0,9.0,9.0,10.0,10.0,9.0,9.0,75.0
2.0,18,10,37.78354153454434,-122.46771342636866,1,1,2.0,1.0,1.0,1.0,0,1.0,263.0,90.0,9.0,9.0,10.0,10.0,10.0,9.0,65.0
3.0,8,6,37.75249636182402,-122.44193195099294,1,1,1.0,1.0,1.0,1.0,0,60.0,43.0,96.0,9.0,9.0,10.0,10.0,10.0,10.0,125.0
1.0,18,10,37.77818257783139,-122.4764539539825,0,0,3.0,1.0,2.0,2.0,0,2.0,135.0,89.0,9.0,9.0,9.0,9.0,9.0,9.0,150.0
4.0,0,3,37.77867523468371,-122.43480478022701,3,0,2.0,1.0,1.0,1.0,0,3.0,146.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0
1.0,29,17,37.756127979741514,-122.48455823183728,3,0,6.0,1.0,2.0,4.0,0,2.0,190.0,90.0,9.0,9.0,10.0,10.0,9.0,9.0,157.0
2.0,23,15,37.73126008703903,-122.39869737963204,1,1,2.0,1.0,1.0,1.0,0,7.0,45.0,95.0,9.0,9.0,10.0,10.0,9.0,9.0,150.0
1.0,12,11,37.793296115852364,-122.41462802138425,0,0,2.0,1.0,1.0,1.0,0,3.0,80.0,92.0,10.0,10.0,10.0,10.0,10.0,9.0,156.0
2.0,2,0,37.77385629779847,-122.4466741095042,1,0,4.0,1.0,2.0,2.0,0,7.0,10.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,200.0
1.0,12,9,37.794562007349136,-122.40981691628132,0,0,4.0,2.0,2.0,2.0,0,2.0,17.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0
2.0,4,1,37.76034674405164,-122.4194064366309,0,1,1.0,1.0,1.0,1.0,0,1.0,28.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,121.0
1.0,2,0,37.77591180169069,-122.4387732171951,1,0,10.0,4.5,5.0,5.0,0,3.0,45.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,775.0
21.0,12,11,37.79093908952978,-122.41969975202436,0,1,2.0,1.0,1.0,1.0,0,30.0,18.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,130.0
21.0,12,11,37.79040299508659,-122.41968768671991,0,1,2.0,1.0,1.0,1.0,0,30.0,12.0,97.0,10.0,10.0,10.0,9.0,10.0,9.0,100.0
8.0,6,11,37.78456950314601,-122.4145504256487,0,1,2.0,1.0,1.0,1.0,0,1.0,313.0,89.0,9.0,9.0,10.0,10.0,8.0,9.0,69.0
3.0,4,12,37.76485673163222,-122.42510068286903,0,0,5.0,1.0,2.0,2.0,0,3.0,71.0,89.0,10.0,9.0,9.0,9.0,10.0,9.0,341.0
3.0,16,3,37.78910126137509,-122.4345973845941,1,1,2.0,1.0,1.0,1.0,0,1.0,347.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,129.0
1.0,4,1,37.758650340051844,-122.4252964472543,0,0,1.0,1.0,1.0,1.0,0,30.0,30.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,160.0
4.0,29,17,37.75797308933248,-122.50100017398925,3,0,2.0,1.0,0.0,1.0,0,30.0,96.0,89.0,9.0,10.0,10.0,10.0,9.0,9.0,90.0
1.0,2,0,37.774778238079826,-122.44010951661937,1,0,2.0,1.0,1.0,1.0,0,30.0,70.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0
1.0,22,2,37.73723003540772,-122.45089067578787,1,0,6.0,2.0,4.0,4.0,0,3.0,24.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,320.0
1.0,7,6,37.76515957978565,-122.43472579540763,1,0,4.0,1.0,1.0,2.0,0,2.0,129.0,95.0,10.0,10.0,10.0,9.0,10.0,9.0,149.0
1.0,27,2,37.738096996756845,-122.47176160509274,0,0,3.0,1.0,1.0,1.0,0,3.0,128.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,183.0
1.0,7,6,37.75860035058449,-122.4311819215142,0,0,2.0,1.0,1.0,1.0,0,2.0,217.0,93.0,9.0,10.0,10.0,10.0,10.0,9.0,220.0
2.0,8,7,37.742158520042956,-122.43011397319918,0,1,1.0,1.0,1.0,1.0,1,2.0,125.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,65.0
77.0,24,16,37.79096616438203,-122.40676796655806,17,1,2.0,1.0,0.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,290.0
2.0,12,16,37.79372185285572,-122.4100361608593,0,0,4.0,1.0,1.0,2.0,0,3.0,143.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,269.0
1.0,4,1,37.76583408545605,-122.41140836955226,6,0,2.0,2.0,1.0,1.0,0,3.0,25.0,98.0,10.0,9.0,10.0,10.0,9.0,10.0,250.0
2.0,22,2,37.74457862997965,-122.46284318333825,1,0,2.0,1.0,1.0,2.0,0,2.0,179.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,139.0
1.0,25,17,37.76541131048008,-122.47210552815999,1,1,2.0,1.0,1.0,1.0,0,2.0,57.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,144.0
4.0,27,21,37.74368372106995,-122.47812844650846,1,0,12.0,2.0,4.0,4.0,0,3.0,61.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,499.0
6.0,33,13,37.71012580120441,-122.44643107981987,0,1,2.0,1.0,1.0,1.0,0,2.0,79.0,83.0,9.0,10.0,9.0,9.0,8.0,8.0,80.0
4.0,27,21,37.74313804751213,-122.47728129356302,1,1,2.0,2.0,1.0,1.0,0,2.0,38.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,104.0
1.0,1,1,37.74180199502238,-122.41067812738022,1,1,2.0,1.0,1.0,1.0,0,2.0,50.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,90.0
3.0,31,13,37.71213326531469,-122.45793787070784,0,0,14.0,2.0,4.0,5.0,0,1.0,142.0,82.0,9.0,8.0,9.0,9.0,8.0,8.0,350.0
1.0,1,1,37.74653154885506,-122.40796997699194,0,0,2.0,1.0,1.0,1.0,0,3.0,88.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,145.0
116.0,6,11,37.7887600171557,-122.41161993242213,18,1,4.0,1.0,1.0,2.0,0,2.0,73.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,256.0
3.0,15,4,37.77564463353171,-122.40068002969379,12,1,2.0,1.0,1.0,1.0,0,1.0,164.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,74.0
1.0,8,7,37.74203306149324,-122.4299929857396,1,1,2.0,1.0,1.0,1.0,0,3.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0
1.0,18,10,37.77955471643649,-122.47419152171342,1,0,4.0,2.5,2.0,2.0,0,3.0,11.0,92.0,9.0,10.0,10.0,10.0,10.0,10.0,425.0
6.0,33,13,37.71052307844757,-122.44645299488873,1,1,2.0,1.0,1.0,1.0,0,2.0,12.0,82.0,9.0,10.0,9.0,9.0,8.0,8.0,80.0
6.0,33,13,37.71010524939856,-122.44630758690276,1,1,2.0,1.0,1.0,1.0,0,2.0,17.0,88.0,9.0,9.0,9.0,9.0,8.0,9.0,80.0
6.0,3,13,37.711648623980906,-122.44619806527761,1,1,2.0,1.0,1.0,1.0,0,2.0,33.0,90.0,10.0,10.0,10.0,9.0,8.0,9.0,89.0
6.0,3,13,37.705174980428495,-122.45733888951125,1,1,2.0,1.0,1.0,1.0,0,2.0,47.0,90.0,10.0,10.0,10.0,10.0,8.0,9.0,89.0
6.0,33,13,37.71010899413301,-122.44644016039891,1,0,2.0,1.0,0.0,1.0,0,30.0,46.0,90.0,10.0,10.0,10.0,10.0,8.0,9.0,89.0
8.0,4,1,37.756868701567335,-122.41460319379993,1,2,1.0,2.0,1.0,1.0,0,2.0,160.0,96.0,10.0,9.0,10.0,10.0,9.0,10.0,55.0
1.0,2,0,37.77088154806296,-122.44956550998516,0,1,2.0,1.0,1.0,1.0,0,1.0,104.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,120.0
3.0,4,1,37.74994293336212,-122.41721641934073,6,0,2.0,1.0,2.0,2.0,0,3.0,90.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,189.0
3.0,17,11,37.802194995543346,-122.42171070471596,3,0,4.0,1.0,1.0,2.0,0,5.0,145.0,91.0,9.0,9.0,10.0,10.0,10.0,9.0,250.0
1.0,23,15,37.72982233463887,-122.39172250720682,0,0,2.0,1.0,1.0,1.0,0,2.0,51.0,91.0,10.0,10.0,10.0,10.0,7.0,9.0,115.0
1.0,23,15,37.73258328210781,-122.39878784833382,0,1,3.0,1.0,1.0,1.0,0,3.0,125.0,95.0,10.0,9.0,10.0,10.0,9.0,10.0,106.0
2.0,27,21,37.73886047985792,-122.47776557734647,0,0,4.0,1.0,1.0,2.0,0,1.0,177.0,90.0,9.0,9.0,10.0,10.0,9.0,9.0,139.0
2.0,5,4,37.75744707796289,-122.39901376699162,0,0,5.0,1.0,1.0,2.0,0,2.0,42.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0
8.0,4,1,37.75783385768747,-122.41308739688182,0,2,1.0,2.0,1.0,1.0,0,30.0,112.0,96.0,10.0,9.0,10.0,10.0,9.0,10.0,33.0
23.0,6,5,37.78722317189614,-122.4081722208784,0,1,2.0,1.0,1.0,1.0,0,1.0,99.0,88.0,9.0,9.0,9.0,9.0,9.0,9.0,89.0
2.0,16,11,37.79517867740038,-122.42647862426614,0,0,4.0,1.0,1.0,2.0,0,5.0,38.0,92.0,10.0,9.0,10.0,10.0,10.0,9.0,199.0
